City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
348,Monrovia,LR,6.3005,-10.7969,77.85,86,58,3.11,light rain
349,Saint-Michel-Des-Saints,CA,46.6834,-73.9159,45.93,93,99,3.02,overcast clouds
350,Arica,CL,-18.475,-70.3042,62.83,77,90,5.75,overcast clouds
351,Rondonopolis,BR,-16.4708,-54.6356,73.18,90,70,0.92,broken clouds
352,Okahandja,NA,-21.9833,16.9167,61.83,31,64,7.14,broken clouds
353,Champasak,LA,14.75,106.0,86.88,48,59,1.95,broken clouds
354,Kijang,KR,35.2442,129.2139,56.93,89,98,18.48,moderate rain
355,Katobu,ID,-4.9408,122.5276,89.22,61,100,2.51,overcast clouds
356,Bundaberg,AU,-24.85,152.35,83.21,75,90,7.0,overcast clouds
357,Lufilufi,WS,-13.8745,-171.5986,89.38,75,35,11.74,scattered clouds
358,Puerto Colombia,CO,10.9878,-74.9547,82.49,80,99,14.47,overcast clouds
359,Tazovskiy,RU,67.4667,78.7,17.58,92,100,10.49,overcast clouds
360,Viedma,AR,-40.8135,-62.9967,56.01,75,61,9.84,broken clouds
361,Cururupu,BR,-1.8283,-44.8683,74.95,91,95,3.0,overcast clouds
362,Hervey Bay,AU,-25.2986,152.8535,83.03,85,92,17.63,light rain
363,Coihaique,CL,-45.5752,-72.0662,40.95,87,0,1.14,clear sky
364,Northam,GB,51.0333,-4.2167,51.57,89,52,4.59,broken clouds
365,Orlik,RU,52.5178,99.825,20.26,73,96,3.13,overcast clouds
366,Codajas,BR,-3.8367,-62.0569,74.53,95,97,0.36,overcast clouds
367,Esso,RU,55.9333,158.7,17.11,90,56,3.04,broken clouds
368,Lavrentiya,RU,65.5833,-171.0,10.42,85,7,7.74,clear sky
369,West Bay,KY,19.3667,-81.4167,79.07,69,98,1.01,overcast clouds
370,Balezino,RU,57.9796,53.0106,32.77,77,98,9.31,overcast clouds
371,Chapais,CA,49.7834,-74.8492,40.78,98,100,5.97,overcast clouds
372,Nobres,BR,-14.7203,-56.3275,70.93,86,57,2.15,broken clouds
373,Sunagawa,JP,43.4864,141.9056,57.96,63,80,6.15,broken clouds
374,Kunnamkulam,IN,10.65,76.0833,83.3,83,87,2.64,light rain
375,Lasa,IT,46.6166,10.7002,40.08,65,66,6.2,broken clouds
376,Grindavik,IS,63.8424,-22.4338,41.47,87,90,33.38,light intensity drizzle rain
377,Kyshtym,RU,55.714,60.5528,35.22,78,100,12.5,overcast clouds
378,Trinidad,BO,-14.8333,-64.9,70.09,75,100,2.04,overcast clouds
379,Zyuzelskiy,RU,56.4856,60.1331,33.64,82,100,12.1,overcast clouds
380,Barcs,HU,45.96,17.4586,49.23,78,93,8.05,overcast clouds
381,Charleston,US,32.7766,-79.9309,53.83,73,1,5.01,clear sky
382,La Ronge,CA,55.1001,-105.2842,28.65,93,20,3.44,few clouds
383,Chenzhou,CN,25.8,113.0333,50.92,60,29,7.76,scattered clouds
384,Vila Do Maio,CV,15.1333,-23.2167,75.99,76,100,15.68,overcast clouds
385,Werda,BW,-25.2667,23.2833,77.32,17,100,8.88,overcast clouds
386,Kontagora,NG,10.3999,5.4695,73.49,39,99,1.41,overcast clouds
387,Lobva,RU,59.1854,60.5185,32.45,77,75,8.57,broken clouds
388,Nome,US,64.5011,-165.4064,21.27,80,90,16.11,light snow
389,Sena Madureira,BR,-9.0656,-68.6569,72.1,99,99,1.43,light rain
390,Antalaha,MG,-14.9003,50.2788,78.19,72,70,6.38,broken clouds
391,Port Macquarie,AU,-31.4333,152.9167,75.16,58,68,9.86,broken clouds
392,Yerbogachen,RU,61.2767,108.0108,28.06,92,100,12.3,light snow
393,Acapulco,MX,16.8634,-99.8901,78.12,81,28,2.95,scattered clouds
394,Pochutla,MX,15.7432,-96.4661,77.85,82,68,3.62,broken clouds
395,Port Blair,IN,11.6667,92.75,83.61,78,100,11.45,overcast clouds
396,Lukang,TW,24.0567,120.4352,85.44,71,77,25.28,broken clouds
397,Concarneau,FR,47.875,-3.9225,50.77,86,57,2.98,broken clouds
398,Calvinia,ZA,-31.4707,19.776,48.58,84,95,5.73,overcast clouds
399,West Wendover,US,40.7391,-114.0733,45.61,61,75,0.0,broken clouds
400,Dublin,US,37.7021,-121.9358,54.12,67,1,3.44,clear sky
401,Lagoa,PT,39.05,-27.9833,68.27,85,11,19.35,few clouds
402,Marsa Matruh,EG,31.3525,27.2453,68.63,71,4,4.18,clear sky
403,Alyangula,AU,-13.8483,136.4192,91.27,62,75,4.61,broken clouds
404,Kupang,ID,-10.1667,123.5833,90.18,66,75,9.22,thunderstorm
405,Itarema,BR,-2.9248,-39.9167,77.9,84,83,6.98,broken clouds
406,Ndele,CF,8.4109,20.6473,70.43,84,98,4.36,overcast clouds
407,Tucurui,BR,-3.7661,-49.6725,76.01,78,96,0.67,overcast clouds
408,Mercedes,AR,-34.6515,-59.4307,63.86,84,0,6.44,clear sky
409,Misratah,LY,32.3754,15.0925,72.45,52,28,14.58,scattered clouds
410,Ubatuba,BR,-23.4339,-45.0711,66.7,83,17,3.29,few clouds
411,Riyadh,SA,24.6877,46.7219,62.74,26,42,5.59,scattered clouds
412,Marsh Harbour,BS,26.5412,-77.0636,75.02,77,64,19.37,broken clouds
413,Russkiy,RU,43.0147,131.8642,37.26,86,100,39.35,heavy intensity rain
414,Pimentel,PE,-6.8367,-79.9342,63.43,85,50,10.71,scattered clouds
415,Lazaro Cardenas,MX,17.9583,-102.2,77.61,87,53,2.62,broken clouds
416,Chokurdakh,RU,70.6333,147.9167,-14.93,94,89,6.46,overcast clouds
417,Norden,DE,53.6,7.2,47.95,91,66,18.43,broken clouds
418,Wisconsin Rapids,US,44.3836,-89.8174,54.95,76,1,4.61,clear sky
419,Hambantota,LK,6.1241,81.1185,79.14,94,20,10.36,few clouds
420,Sayansk,RU,54.1088,102.1648,30.65,63,100,3.4,overcast clouds
421,Valka,LV,57.7752,26.0101,36.05,94,100,3.0,overcast clouds
422,Fort Myers Beach,US,26.452,-81.9481,66.02,86,1,1.01,clear sky
423,Margate,GB,51.3813,1.3862,43.7,86,92,1.01,overcast clouds
424,Tirumullaivasal,IN,11.2333,79.8333,79.25,87,100,11.56,moderate rain
425,Chuy,UY,-33.6971,-53.4616,52.86,85,13,0.49,few clouds
426,Birjand,IR,32.8663,59.2211,41.47,70,75,4.61,broken clouds
427,Sochaczew,PL,52.2294,20.2384,47.28,80,99,13.94,overcast clouds
428,Palmares Do Sul,BR,-30.2578,-50.5097,59.56,78,5,3.22,clear sky
429,Mehamn,NO,71.0357,27.8492,32.18,86,0,8.05,light snow
430,Sidi Ali,DZ,36.0998,0.4206,54.1,66,82,5.39,broken clouds
431,Youghal,IE,51.95,-7.8506,55.09,100,100,8.77,light rain
432,Mehran,IR,33.1222,46.1646,58.48,24,0,6.64,clear sky
433,Tiznit,MA,29.5833,-9.5,52.63,43,0,6.26,clear sky
434,Okakarara,NA,-20.5833,17.4333,71.58,35,100,1.32,overcast clouds
435,Contai,IN,21.7786,87.7536,78.24,53,32,8.05,scattered clouds
436,Camacha,PT,33.0833,-16.3333,63.82,59,40,11.5,scattered clouds
437,Banjar,ID,-8.19,114.9675,87.66,71,90,4.05,light rain
438,Westport,US,41.1415,-73.3579,50.76,69,1,5.01,clear sky
439,Olafsvik,IS,64.8945,-23.7142,37.96,95,100,25.39,heavy intensity rain
440,Gaozhou,CN,21.9392,110.8461,71.33,50,74,10.96,broken clouds
441,Chunskiy,RU,56.0815,99.6342,39.33,58,99,13.53,overcast clouds
442,Yamada,JP,39.4667,141.95,60.94,77,99,13.69,light rain
443,Rantepao,ID,-2.9701,119.8978,79.21,84,80,2.89,broken clouds
444,Severnyy,RU,50.677,36.5532,42.84,93,75,6.71,light intensity shower rain
445,Lugovoy,KZ,42.9472,72.7644,38.41,57,61,2.66,broken clouds
446,Impfondo,CG,1.6381,18.0667,71.26,96,100,0.63,light rain
447,Ambon,ID,-3.6954,128.1814,87.94,70,40,10.36,scattered clouds
448,Bereda,ES,43.2686,-7.5406,48.0,100,100,3.22,overcast clouds
449,Kiruna,SE,67.8557,20.2251,11.32,85,40,6.91,scattered clouds
450,Shimoda,JP,34.6667,138.95,68.36,61,63,21.52,broken clouds
451,Buenaventura,CO,3.8801,-77.0312,72.93,96,100,0.83,overcast clouds
452,Mount Gambier,AU,-37.8333,140.7667,62.51,51,90,8.05,overcast clouds
453,Eyl,SO,7.9803,49.8164,80.1,61,30,11.95,scattered clouds
454,Shakawe,BW,-18.3667,21.85,77.43,43,85,8.21,overcast clouds
455,Nang Rong,TH,14.6377,102.7914,84.33,74,93,9.69,light rain
456,Myitkyina,MM,25.3833,97.4,83.55,35,0,2.57,clear sky
457,Egvekinot,RU,66.3167,-179.1667,-0.13,80,28,0.89,scattered clouds
458,Sitka,US,57.0531,-135.33,44.49,49,20,9.22,few clouds
459,Kirakira,SB,-10.4544,161.9205,84.72,70,8,5.75,clear sky
460,Leeton,AU,-34.5667,146.4,79.9,27,3,12.66,clear sky
461,Linxia,CN,35.6003,103.2064,32.7,46,92,1.9,overcast clouds
462,Jumla,NP,29.2747,82.1838,61.7,18,0,4.54,clear sky
463,Amga,RU,60.8953,131.9608,16.36,90,100,6.38,overcast clouds
464,Kvitok,RU,56.0724,98.4813,40.37,54,96,14.79,overcast clouds
465,Ketchikan,US,55.3422,-131.6461,41.47,81,90,13.8,overcast clouds
466,Korla,CN,41.7597,86.1469,32.79,22,0,4.76,clear sky
467,Katherine,AU,-14.4667,132.2667,91.72,52,40,14.97,light rain
468,Umm Lajj,SA,25.0213,37.2685,80.19,33,0,2.84,clear sky
469,Juruti,BR,-2.1522,-56.0922,74.8,91,80,1.92,broken clouds
470,Puerto Baquerizo Moreno,EC,-0.9,-89.6,69.21,80,72,9.15,broken clouds
471,Erzin,TR,36.9559,36.2,50.52,29,19,4.81,few clouds
472,Bam,IR,29.106,58.357,58.15,33,5,5.5,clear sky
473,Isla Mujeres,MX,21.2311,-86.731,64.17,63,0,11.14,clear sky
474,Mwinilunga,ZM,-11.7358,24.4293,68.13,54,4,2.59,clear sky
475,Mpanda,TZ,-6.3655,31.0409,75.7,37,55,3.13,broken clouds
476,Darapidap,PH,17.2131,120.4114,87.03,66,50,7.43,scattered clouds
477,Moncagua,SV,13.5333,-88.25,70.29,87,68,3.62,broken clouds
478,Mashivka,UA,49.4431,34.8669,47.25,69,98,10.04,overcast clouds
479,Zhaodong,CN,46.0833,125.9833,30.22,96,100,19.01,light snow
480,Avera,US,33.194,-82.5271,46.71,55,0,6.96,clear sky
481,Beaumont,US,30.0861,-94.1019,51.78,100,1,0.0,mist
482,Vikhorevka,RU,56.1201,101.1636,35.19,63,100,14.72,overcast clouds
483,Sao Sebastiao,BR,-23.76,-45.4097,65.88,87,13,2.33,few clouds
484,Maniitsoq,GL,65.4167,-52.9,20.62,61,4,4.76,clear sky
485,Shingu,JP,33.7333,135.9833,74.39,73,50,19.13,scattered clouds
486,Zabid,YE,14.1951,43.3152,83.59,52,11,2.62,few clouds
487,Guerrero Negro,MX,27.9769,-114.0611,64.96,84,99,8.63,overcast clouds
488,Shitanjing,CN,39.2342,106.3439,27.93,35,0,7.47,clear sky
489,Salinopolis,BR,-0.6136,-47.3561,78.21,87,66,6.49,broken clouds
490,Aykhal,RU,66.0,111.5,20.3,93,98,18.43,overcast clouds
491,Jiazi,CN,22.8779,116.067,70.74,54,18,16.58,few clouds
492,At-Bashi,KG,41.1702,75.8106,25.92,43,48,1.7,scattered clouds
493,Buriti Dos Lopes,BR,-3.175,-41.8669,73.4,89,100,1.97,overcast clouds
494,Smirnykh,RU,49.75,142.8333,35.13,42,93,3.96,overcast clouds
495,Sarangani,PH,5.4033,125.4636,84.51,77,21,19.46,few clouds
496,Prieska,ZA,-29.6641,22.7474,63.39,55,100,18.54,overcast clouds
497,Kamenka,RU,51.3223,42.7678,39.25,89,100,9.1,overcast clouds
498,Pierre,US,44.3683,-100.351,53.06,71,1,5.01,clear sky
499,Kloulklubed,PW,7.0419,134.2556,82.9,76,98,16.53,overcast clouds
500,San Angelo,US,31.4638,-100.437,61.02,67,1,3.0,clear sky
501,Zhenlai,CN,45.8495,123.2973,25.52,83,100,32.21,snow
502,Pietarsaari,FI,63.65,22.6833,32.9,76,7,1.01,clear sky
503,Hare Bay,CA,48.8499,-54.0148,45.75,94,37,5.59,scattered clouds
504,Congleton,GB,53.1631,-2.2125,46.49,91,69,1.01,broken clouds
505,Conde,BR,-7.2597,-34.9075,78.26,83,20,5.75,few clouds
506,Mucurapo,TT,10.6667,-61.5333,79.25,89,20,6.76,few clouds
507,Honiara,SB,-9.4333,159.95,84.45,70,52,2.84,broken clouds
508,Alliance,US,40.9153,-81.1059,46.98,74,7,4.12,clear sky
509,Teguise,ES,29.0605,-13.564,59.22,67,0,10.36,clear sky
510,Eisiskes,LT,54.1667,25.0,43.18,82,71,16.33,broken clouds
511,Muli,MV,2.9167,73.5667,82.89,75,100,16.55,overcast clouds
512,Emerald,AU,-23.5333,148.1667,85.98,40,75,2.3,light rain
513,Gondanglegi,ID,-7.7479,112.0132,85.42,67,100,4.36,overcast clouds
514,Andalucia,CO,4.1706,-76.1664,65.17,95,100,0.69,overcast clouds
515,Sur,OM,22.5667,59.5289,78.85,52,0,4.03,clear sky
516,Biak,ID,-0.9131,122.8766,84.06,73,84,2.46,broken clouds
517,Toszeg,HU,47.1,20.15,48.11,100,90,4.61,light rain
518,Sorong,ID,-0.8833,131.25,83.3,78,22,3.56,few clouds
519,Mantua,IT,45.1667,10.7833,51.44,90,86,3.0,overcast clouds
520,Beidao,CN,34.5686,105.8933,36.37,61,76,2.37,broken clouds
521,Bouca,CF,6.5105,18.2733,69.98,96,100,3.51,overcast clouds
522,Matara,LK,5.9485,80.5353,79.43,86,97,15.97,overcast clouds
523,Lorton,US,38.7043,-77.2278,50.18,73,1,0.0,clear sky
524,Kalaleh,IR,37.3807,55.4916,51.4,82,75,0.0,broken clouds
525,Victoria,HK,22.2855,114.1577,71.33,58,35,5.01,scattered clouds
526,Rancharia,BR,-22.2292,-50.8931,76.12,72,40,10.74,scattered clouds
527,Sosnovo-Ozerskoye,RU,52.5249,111.5418,23.29,74,92,13.51,overcast clouds
528,Tupik,RU,54.4253,119.9327,22.91,49,9,4.47,clear sky
529,Zhezkazgan,KZ,47.8043,67.7144,35.29,32,0,6.71,clear sky
530,Pulaski,US,34.7668,-92.3001,52.02,83,1,0.0,clear sky
531,Kefamenanu,ID,-9.4467,124.4781,86.81,57,80,6.15,broken clouds
532,Houma,US,29.5958,-90.7195,53.6,92,0,3.96,clear sky
533,Talcahuano,CL,-36.7167,-73.1167,55.08,82,0,10.36,clear sky
534,Koslan,RU,63.4564,48.8989,24.39,96,88,3.04,overcast clouds
535,Gushikawa,JP,26.3544,127.8686,76.59,80,90,5.75,overcast clouds
536,Kerman,IR,30.2832,57.0788,44.46,93,75,6.91,mist
537,Kumba,CM,4.6363,9.4469,71.01,98,98,1.63,overcast clouds
538,San Juan,AR,-31.5375,-68.5364,69.28,43,1,7.14,clear sky
539,Honningsvag,NO,70.9821,25.9704,31.75,69,90,21.85,light shower snow
540,Tessalit,ML,20.1986,1.0114,75.72,23,54,5.57,broken clouds
541,Gillette,US,44.2911,-105.5022,38.25,78,75,3.44,broken clouds
542,Yar-Sale,RU,66.8333,70.8333,16.0,93,97,8.16,overcast clouds
543,Tilichiki,RU,60.4667,166.1,26.62,98,100,5.93,snow
544,Beni Mazar,EG,28.4962,30.8029,66.7,62,0,6.98,clear sky
545,Dalvik,IS,65.9702,-18.5286,31.93,94,100,8.05,snow
546,Beringovskiy,RU,63.05,179.3167,14.36,95,52,5.79,broken clouds
547,Hammerfest,NO,70.6634,23.6821,30.65,74,90,21.85,light snow
548,Alta Floresta,BR,-9.8756,-56.0861,70.27,98,98,2.48,overcast clouds
549,Xichang,CN,27.8964,102.2634,52.79,63,93,3.36,overcast clouds
550,Sarakhs,IR,36.5449,61.1577,47.1,30,12,2.82,few clouds
551,Bendigo,AU,-36.7667,144.2833,67.42,39,1,9.13,clear sky
552,Skibbereen,IE,51.55,-9.2667,55.2,98,100,12.37,overcast clouds
553,Atar,MR,20.5169,-13.0499,70.66,30,77,6.85,broken clouds
554,Udaipur,IN,24.5712,73.6918,74.3,28,97,5.48,overcast clouds
555,Puerto Escondido,MX,15.85,-97.0667,79.63,73,40,5.75,scattered clouds
556,Santiago,CL,-33.4569,-70.6483,66.85,50,0,6.91,clear sky
557,Nanzhang,CN,31.7765,111.8386,56.32,28,13,3.65,few clouds
558,Rio Grande,BR,-32.035,-52.0986,51.94,78,1,3.47,clear sky
559,Chifeng,CN,42.2683,118.9636,25.81,60,100,27.94,light snow
560,Hornostayivka,UA,47.0078,33.729,54.01,94,80,12.73,broken clouds
561,Broome,US,42.2506,-75.833,42.37,69,0,0.38,clear sky
562,Prince Rupert,CA,54.3161,-130.3201,42.49,78,100,14.97,overcast clouds
563,Karlshamn,SE,56.1706,14.8619,42.91,85,87,9.17,overcast clouds
564,Kangaatsiaq,GL,68.3065,-53.4641,16.75,80,100,10.51,overcast clouds
565,Kazerun,IR,29.6195,51.6541,64.76,50,4,5.79,clear sky
566,Srednekolymsk,RU,67.45,153.6833,1.87,98,100,4.34,overcast clouds
567,Tautira,PF,-17.7333,-149.15,78.82,77,24,7.45,few clouds
568,Wodonga,AU,-36.1167,146.8833,73.96,55,0,11.5,clear sky
569,Svetlogorsk,BY,52.6333,29.7333,44.13,85,100,13.4,overcast clouds
570,Kailua,US,21.4022,-157.7394,80.58,74,18,18.81,few clouds
571,Iralaya,HN,15.0,-83.2333,77.05,86,100,16.22,overcast clouds
572,Kingseat,GB,56.0974,-3.4084,43.39,91,0,3.0,clear sky
573,Taoudenni,ML,22.6783,-3.9836,65.95,21,0,14.07,clear sky
574,Maraa,BR,-1.8333,-65.3667,72.77,99,84,2.15,broken clouds
575,Qui Nhon,VN,13.7667,109.2333,81.1,84,52,16.55,broken clouds
576,Broken Hill,AU,-31.95,141.4333,71.31,35,100,8.05,overcast clouds
577,Chicama,PE,-7.8447,-79.1469,61.34,85,85,5.77,overcast clouds
578,Camana,PE,-16.6228,-72.7111,63.52,85,72,5.7,broken clouds
579,Turan,VN,16.0678,108.2208,82.38,78,75,13.8,broken clouds
580,Bosaso,SO,11.2842,49.1816,76.98,73,0,11.5,clear sky
581,Ust-Kuyga,RU,70.0167,135.6,-13.58,89,74,10.04,broken clouds
582,Urumqi,CN,43.801,87.6005,22.15,63,0,2.24,clear sky
583,Shakhtinsk,KZ,49.71,72.5872,25.36,44,0,6.38,clear sky
584,Gladstone,AU,-23.85,151.25,82.78,65,90,11.5,overcast clouds
585,San Matias,BO,-16.3667,-58.4,69.03,86,68,4.34,broken clouds
586,Muravlenko,RU,63.7898,74.523,31.17,94,99,16.96,overcast clouds
587,Tarrega,ES,41.647,1.1396,49.82,79,20,0.38,few clouds
588,Labuhan,ID,-6.8844,112.2051,88.43,57,100,5.44,overcast clouds
589,Nikolayevka,RU,53.1257,47.2041,36.95,93,95,8.52,light rain
590,Sisimiut,GL,66.9395,-53.6735,15.35,85,93,7.9,overcast clouds
591,Qasigiannguit,GL,68.8193,-51.1922,12.45,73,5,6.15,clear sky
592,Vao,NC,-22.6667,167.4833,72.86,62,11,7.23,few clouds
593,Quelimane,MZ,-17.8786,36.8883,71.55,100,20,3.44,few clouds
594,Antofagasta,CL,-23.65,-70.4,60.08,78,30,5.73,scattered clouds
595,Santiago Del Estero,AR,-27.7951,-64.2615,66.81,67,36,3.06,scattered clouds
596,Sao Miguel,BR,-5.4667,-35.3667,79.57,82,49,10.18,scattered clouds
597,Havre-Saint-Pierre,CA,50.2334,-63.5986,44.6,100,90,6.91,overcast clouds
598,Grajau,BR,-5.8194,-46.1386,72.32,95,95,2.51,overcast clouds
599,Jutai,BR,-5.1833,-68.9,71.49,99,85,1.45,overcast clouds
600,Girona,ES,41.9831,2.8249,58.24,65,0,1.01,clear sky
601,Saint Anthony,US,45.0205,-93.218,55.53,87,1,1.99,mist
602,Vostok,RU,46.4856,135.8833,42.26,42,99,3.2,overcast clouds
603,Touros,BR,-5.1989,-35.4608,79.7,78,73,10.4,broken clouds
604,Miramar,US,25.9873,-80.2323,65.05,83,1,8.05,clear sky
605,Saint-Pierre,RE,-21.3393,55.4781,81.57,66,0,16.11,clear sky
606,Fort Nelson,CA,58.8053,-122.7002,24.39,93,90,0.0,light shower snow
607,Dauphin,CA,51.1494,-100.0502,42.94,49,1,16.11,clear sky
608,Uvalde,US,29.3669,-99.767,59.58,54,1,5.75,clear sky
609,Tadine,NC,-21.55,167.8833,76.05,58,72,6.13,broken clouds
610,Saint-Honore,CA,48.5334,-71.0824,45.72,78,100,6.91,overcast clouds
611,Imeni Poliny Osipenko,RU,52.4201,136.4853,26.06,50,50,6.17,scattered clouds
612,Kayes,ML,14.0,-11.0,80.04,33,11,1.99,few clouds
613,College,US,64.8569,-147.8028,24.75,89,90,3.44,light snow
614,Moranbah,AU,-22.0016,148.0466,90.93,38,59,9.48,broken clouds
615,Nemuro,JP,43.3236,145.575,48.63,78,69,12.84,broken clouds
616,Borazjan,IR,29.2666,51.2159,70.93,39,0,3.2,clear sky
617,Pechenga,RU,69.5259,31.1703,23.86,92,95,4.12,overcast clouds
618,Fez,MA,34.0372,-4.9998,43.05,56,0,9.22,clear sky
619,Luwuk,ID,-0.9516,122.7875,85.75,77,89,3.02,overcast clouds
620,Severnoye,RU,56.3491,78.3619,31.71,61,82,18.97,broken clouds
621,Changping,CN,40.2186,116.2197,38.84,64,0,14.92,clear sky
622,Cam Ranh,VN,11.9214,109.1591,85.96,74,40,8.05,scattered clouds
623,Pangnirtung,CA,66.1451,-65.7125,15.8,73,20,3.44,few clouds
624,Novyy Urengoy,RU,66.0833,76.6333,22.5,94,100,10.78,overcast clouds
625,Omboue,GA,-1.5746,9.2618,75.51,93,100,3.65,moderate rain
626,Gurupi,BR,-11.7292,-49.0686,72.77,87,100,3.69,overcast clouds
627,Pokrovsk,UA,48.282,37.1758,46.56,57,100,11.01,overcast clouds
628,Ecoporanga,BR,-18.3733,-40.8306,68.22,94,82,2.53,broken clouds
629,Coquimbo,CL,-29.9533,-71.3436,55.13,87,0,3.44,clear sky
630,Matagami,CA,49.7502,-77.6328,44.71,100,90,3.44,overcast clouds
631,Waslala,NI,13.2333,-85.3833,70.02,93,91,3.29,overcast clouds
632,Whitehorse,CA,60.7161,-135.0538,9.37,85,20,2.3,few clouds
633,Muzhi,RU,65.3667,64.6667,25.18,86,98,4.23,overcast clouds
634,Gazanjyk,TM,39.2446,55.5154,46.85,45,0,1.66,clear sky
635,Chalmette,US,29.9427,-89.9634,62.01,70,1,1.01,clear sky
636,Baykit,RU,61.67,96.37,31.23,89,100,10.42,overcast clouds
637,Kronach,DE,50.2396,11.3331,43.86,90,60,2.75,broken clouds
638,Belomorsk,RU,64.5232,34.7668,24.15,90,12,4.59,few clouds
639,Acajutla,SV,13.5928,-89.8275,78.13,60,88,8.01,overcast clouds
640,Krasnyy Yar,RU,46.5331,48.3456,46.33,86,40,0.74,scattered clouds
641,Laguna De Duero,ES,41.5815,-4.7233,46.24,89,90,3.44,overcast clouds
642,Vestmanna,FO,62.1564,-7.1664,43.72,93,90,19.57,light intensity drizzle
643,Pyinmana,MM,19.7333,96.2167,84.67,70,57,6.55,broken clouds
644,Chulym,RU,55.0997,80.9572,29.84,68,98,19.53,overcast clouds
645,Nuevo Progreso,MX,23.1667,-97.95,71.6,86,66,2.82,broken clouds
646,Iqaluit,CA,63.7506,-68.5145,8.33,84,1,15.99,clear sky
647,Sabang,ID,5.8933,95.3214,80.62,80,91,14.25,light rain
648,Catia La Mar,VE,10.6038,-67.0303,80.8,65,20,0.0,few clouds
649,Qostanay,KZ,53.1667,63.5833,32.29,55,0,13.42,clear sky
650,Mountain Home,US,43.133,-115.6912,36.79,100,1,4.61,clear sky
651,Malinovoye Ozero,RU,51.6753,79.7825,33.15,57,92,10.27,overcast clouds
652,Agadez,NE,19.75,10.25,70.79,16,5,5.57,clear sky
653,Magistralnyy,RU,56.1725,107.4458,32.43,92,100,8.48,light snow
654,Eenhana,NA,-17.4667,16.3333,74.14,44,100,3.83,overcast clouds
655,Jacqueville,CI,5.2052,-4.4146,80.51,83,60,9.28,broken clouds
656,Pacific Grove,US,36.6177,-121.9166,53.96,83,73,1.01,broken clouds
657,Mfou,CM,3.7159,11.6427,69.66,100,75,0.0,thunderstorm
658,Kulhudhuffushi,MV,6.6221,73.07,80.56,77,84,13.49,broken clouds
659,Cockburn Town,TC,21.4612,-71.1419,81.75,72,70,4.47,broken clouds
660,Tulsipur,NP,28.131,82.2973,72.18,60,15,4.12,few clouds
661,Kysyl-Syr,RU,63.8986,122.7617,23.34,95,100,8.63,snow
662,Wonosobo,ID,-7.36,109.9025,81.86,92,97,0.87,overcast clouds
663,Karatsu,JP,33.4425,129.9697,70.16,28,100,3.0,moderate rain
664,Jinchang,CN,38.4953,102.1739,34.63,12,0,3.62,clear sky
665,Dhidhdhoo,MV,6.8833,73.1,81.19,75,62,11.92,broken clouds
666,Punta Gorda,US,26.9298,-82.0454,63.99,83,1,1.01,clear sky
667,Daokou,CN,35.5639,114.5058,48.22,28,0,5.35,clear sky
668,Araouane,ML,18.9048,-3.5265,74.55,25,17,10.74,few clouds
669,Iskitim,RU,54.6366,83.3045,32.45,75,87,15.23,overcast clouds
670,Hofn,IS,64.2539,-15.2082,38.35,98,100,12.12,heavy intensity rain
671,High Level,CA,58.5169,-117.136,24.91,100,90,4.61,light snow
672,Wanaka,NZ,-44.7,169.15,76.1,35,74,7.0,moderate rain
673,Jieshou,CN,33.2634,115.3611,49.73,30,0,12.1,clear sky
674,Bahia De Caraquez,EC,-0.6,-80.4167,71.78,82,100,8.14,overcast clouds
675,Bekovo,RU,52.4663,43.712,39.16,92,99,11.32,overcast clouds
676,Nandgaon,IN,20.3167,74.65,79.72,36,57,6.73,broken clouds
677,Puri,IN,19.8,85.85,79.32,50,30,10.16,scattered clouds
678,Hit,IQ,33.6416,42.8251,62.91,23,0,8.75,clear sky
679,Roma,US,43.2128,-75.4557,44.87,83,1,0.0,clear sky
680,Adelaide,AU,-34.9333,138.6,71.55,46,31,4.0,scattered clouds
681,Akdepe,TM,42.0551,59.3788,30.2,21,0,2.06,clear sky
682,Mandalgovi,MN,45.7625,106.2708,26.62,49,4,9.95,clear sky
683,Balkanabat,TM,39.5108,54.3671,48.42,45,0,1.59,clear sky
684,Komsomolskiy,UZ,40.4272,71.7189,41.72,60,75,0.0,haze
685,Olavarria,AR,-36.8927,-60.3225,52.59,88,28,5.41,scattered clouds
686,Tual,ID,-5.6667,132.75,84.61,74,46,7.27,scattered clouds
687,Tshikapa,CD,-6.4167,20.8,68.63,91,64,0.94,broken clouds
688,Bandarbeyla,SO,9.4942,50.8122,80.04,60,73,11.23,broken clouds
689,Turukhansk,RU,65.8167,87.9833,32.77,98,100,20.09,light snow
690,Beatrice,US,40.2681,-96.747,59.18,87,1,3.44,clear sky
691,Greece,US,43.2098,-77.6931,50.36,87,1,3.0,clear sky
692,Caborca,MX,30.5838,-111.101,65.7,31,56,2.95,broken clouds
693,Synya,RU,65.3718,58.0387,23.04,96,100,3.11,light snow
